airport_id,node_idx
4093,2555
4086,2556
4159,2557
3155,2558
2917,2559
6007,2560
2380,2561
6003,2562
2361,2563
2365,2564
2374,2565
6005,2566
742,2567
7457,2568
6341,2569
3429,2570
984,2571
1183,2572
985,2573
1925,2574
1771,2575
4314,2576
1097,2577
9824,2578
2785,2579
6066,2580
2657,2581
9774,2582
579,2583
2809,2584
2796,2585
2807,2586
2804,2587
2658,2588
1277,2589
1103,2590
465,2591
4274,2592
2945,2593
1658,2594
4306,2595
2907,2596
5564,2597
5569,2598
5566,2599
5567,2600
5568,2601
5571,2602
1152,2603
5699,2604
1162,2605
5805,2606
5696,2607
5697,2608
3597,2609
7584,2610
5751,2611
5775,2612
655,2613
642,2614
1136,2615
4057,2616
3726,2617
5731,2618
9540,2619
7083,2620
8174,2621
7082,2622
6457,2623
6136,2624
8170,2625
8173,2626
6103,2627
6109,2628
927,2629
923,2630
937,2631
929,2632
922,2633
930,2634
920,2635
933,2636
943,2637
921,2638
932,2639
924,2640
270,2641
6220,2642
6218,2643
6222,2644
5855,2645
3268,2646
6215,2647
6769,2648
3264,2649
6219,2650
6217,2651
3265,2652
6216,2653
6770,2654
3310,2655
894,2656
800,2657
5497,2658
6371,2659
6373,2660
6370,2661
1127,2662
6363,2663
8921,2664
7932,2665
6949,2666
7894,2667
10940,2668
3445,2669
3796,2670
3545,2671
9757,2672
9756,2673
5811,2674
5914,2675
5915,2676
5897,2677
5916,2678
5896,2679
5917,2680
5918,2681
5902,2682
5904,2683
5898,2684
5901,2685
5893,2686
5903,2687
2005,2688
5905,2689
5900,2690
5894,2691
5908,2692
5899,2693
5912,2694
4242,2695
5909,2696
5895,2697
5910,2698
5911,2699
6771,2700
5906,2701
2304,2702
2352,2703
2295,2704
5998,2705
11922,2706
2298,2707
3409,2708
2356,2709
6000,2710
2291,2711
6001,2712
2297,2713
2335,2714
2294,2715
8244,2716
6477,2717
2596,2718
7383,2719
7384,2720
6069,2721
2632,2722
3524,2723
5747,2724
2227,2725
5659,2726
1052,2727
2388,2728
11,2729
12,2730
15,2731
18,2732
6235,2733
2037,2734
9090,2735
6255,2736
9905,2737
6266,2738
6268,2739
2012,2740
2014,2741
2015,2742
5884,2743
2025,2744
2018,2745
3346,2746
2017,2747
3347,2748
3348,2749
3359,2750
4095,2751
2023,2752
2024,2753
6314,2754
2028,2755
2029,2756
6320,2757
2031,2758
7577,2759
2035,2760
2034,2761
2007,2762
2047,2763
2041,2764
2045,2765
2046,2766
251,2767
252,2768
2767,2769
1579,2770
2973,2771
4076,2772
2249,2773
2941,2774
4160,2775
2492,2776
5612,2777
9828,2778
908,2779
5613,2780
3681,2781
7054,2782
7657,2783
1773,2784
7255,2785
71,2786
6775,2787
24,2788
5485,2789
36,2790
5488,2791
5502,2792
77,2793
5492,2794
7252,2795
5550,2796
1696,2797
1729,2798
1699,2799
5802,2800
1723,2801
7453,2802
5798,2803
1691,2804
6753,2805
6782,2806
1693,2807
3987,2808
1728,2809
1694,2810
3163,2811
4135,2812
3939,2813
3161,2814
6093,2815
6094,2816
6095,2817
1441,2818
5940,2819
5941,2820
5942,2821
5943,2822
2204,2823
2203,2824
5949,2825
2212,2826
2217,2827
2233,2828
2222,2829
5951,2830
5857,2831
1950,2832
1946,2833
1951,2834
6023,2835
6013,2836
6025,2837
6106,2838
1176,2839
5703,2840
9829,2841
1182,2842
5420,2843
5429,2844
5436,2845
5437,2846
11257,2847
10119,2848
6183,2849
8892,2850
6184,2851
4235,2852
6185,2853
7242,2854
7235,2855
3318,2856
6237,2857
6243,2858
6248,2859
6245,2860
6240,2861
6258,2862
3323,2863
6260,2864
6262,2865
6319,2866
6286,2867
3324,2868
6281,2869
6309,2870
6304,2871
6324,2872
6325,2873
7128,2874
6322,2875
3331,2876
6333,2877
6329,2878
6789,2879
94,2880
106,2881
901,2882
898,2883
900,2884
3333,2885
4062,2886
6238,2887
4218,2888
4217,2889
4319,2890
3356,2891
3358,2892
6264,2893
3990,2894
6269,2895
6316,2896
6272,2897
4052,2898
3345,2899
6285,2900
6289,2901
6301,2902
6298,2903
6300,2904
6311,2905
3349,2906
6318,2907
3362,2908
3363,2909
6310,2910
2861,2911
6072,2912
4142,2913
4143,2914
3116,2915
4081,2916
3118,2917
6164,2918
6098,2919
2931,2920
1546,2921
2852,2922
625,2923
2180,2924
2189,2925
8961,2926
8962,2927
2172,2928
1628,2929
1634,2930
1617,2931
1629,2932
2518,2933
7368,2934
7375,2935
8239,2936
8240,2937
7374,2938
8243,2939
8241,2940
4353,2941
2956,2942
2957,2943
6119,2944
4352,2945
6124,2946
2932,2947
8740,2948
2942,2949
2963,2950
4297,2951
974,2952
1001,2953
811,2954
815,2955
5604,2956
1018,2957
887,2958
840,2959
845,2960
843,2961
849,2962
988,2963
865,2964
866,2965
990,2966
6778,2967
5885,2968
1968,2969
6168,2970
3000,2971
7774,2972
9842,2973
6338,2974
6267,2975
6278,2976
3334,2977
6321,2978
6312,2979
5793,2980
1625,2981
1627,2982
1639,2983
374,2984
519,2985
339,2986
400,2987
7821,2988
362,2989
6933,2990
2061,2991
5925,2992
2076,2993
2062,2994
5924,2995
2075,2996
2095,2997
2066,2998
2084,2999
2081,3000
2086,3001
2093,3002
8381,3003
2068,3004
5645,3005
5641,3006
6779,3007
7634,3008
5643,3009
5642,3010
1676,3011
6138,3012
1425,3013
1371,3014
1279,3015
1602,3016
3624,3017
5800,3018
5799,3019
6780,3020
9272,3021
6781,3022
1651,3023
9043,3024
5801,3025
9273,3026
5796,3027
9045,3028
6090,3029
6784,3030
6265,3031
6297,3032
6295,3033
6296,3034
976,3035
986,3036
5637,3037
977,3038
1106,3039
296,3040
5920,3041
2001,3042
5921,3043
1998,3044
1999,3045
2000,3046
2002,3047
5919,3048
2003,3049
2004,3050
8775,3051
8774,3052
3965,3053
4384,3054
3694,3055
7001,3056
5722,3057
5724,3058
5727,3059
3710,3060
4088,3061
5732,3062
5734,3063
5735,3064
4250,3065
4058,3066
3843,3067
7051,3068
4339,3069
3749,3070
7059,3071
4169,3072
2257,3073
2251,3074
5746,3075
5750,3076
4284,3077
5754,3078
3816,3079
6880,3080
4117,3081
4114,3082
2255,3083
3527,3084
4098,3085
2243,3086
7062,3087
2254,3088
2258,3089
1313,3090
3968,3091
291,3092
290,3093
7562,3094
9229,3095
6169,3096
3030,3097
1584,3098
1932,3099
5859,3100
1949,3101
1952,3102
6139,3103
6466,3104
6157,3105
1219,3106
2830,3107
2835,3108
2833,3109
2846,3110
2854,3111
2853,3112
2860,3113
2864,3114
2858,3115
472,3116
5574,3117
6315,3118
3353,3119
4153,3120
3201,3121
6193,3122
4156,3123
6192,3124
6194,3125
4158,3126
9135,3127
6191,3128
4157,3129
6190,3130
4154,3131
4155,3132
1104,3133
5675,3134
1105,3135
5889,3136
5890,3137
1984,3138
1989,3139
1977,3140
1979,3141
1993,3142
1991,3143
1980,3144
1994,3145
1981,3146
1992,3147
1985,3148
1987,3149
1995,3150
1990,3151
6926,3152
1971,3153
7456,3154
1975,3155
1983,3156
1986,3157
1972,3158
5892,3159
5891,3160
1978,3161
714,3162
5594,3163
703,3164
356,3165
698,3166
6737,3167
5596,3168
413,3169
8209,3170
262,3171
263,3172
266,3173
267,3174
268,3175
269,3176
6730,3177
6972,3178
9826,3179
276,3180
277,3181
2787,3182
2788,3183
9768,3184
1647,3185
1654,3186
1490,3187
3215,3188
3217,3189
3224,3190
3232,3191
1166,3192
631,3193
637,3194
634,3195
4350,3196
4389,3197
643,3198
646,3199
4325,3200
4345,3201
4326,3202
653,3203
5580,3204
4327,3205
652,3206
5582,3207
4349,3208
5581,3209
5584,3210
656,3211
5583,3212
5585,3213
659,3214
4252,3215
5586,3216
5588,3217
662,3218
5587,3219
5589,3220
4328,3221
5503,3222
5461,3223
8217,3224
5474,3225
5473,3226
2898,3227
4249,3228
31,3229
70,3230
175,3231
8355,3232
5469,3233
5544,3234
5464,3235
5466,3236
5468,3237
5480,3238
5478,3239
5465,3240
5489,3241
5491,3242
5471,3243
5510,3244
5467,3245
5470,3246
105,3247
5521,3248
5531,3249
5532,3250
5533,3251
5546,3252
5547,3253
5548,3254
2192,3255
393,3256
7141,3257
7243,3258
4012,3259
1835,3260
6121,3261
2103,3262
4373,3263
4365,3264
11436,3265
5482,3266
5490,3267
5507,3268
5472,3269
91,3270
5514,3271
5516,3272
5501,3273
5522,3274
5539,3275
5543,3276
4264,3277
4219,3278
6180,3279
6179,3280
3129,3281
3122,3282
4188,3283
6182,3284
3127,3285
4183,3286
7863,3287
7317,3288
7313,3289
5723,3290
4338,3291
6129,3292
5748,3293
7122,3294
7068,3295
3446,3296
6881,3297
5769,3298
6135,3299
7121,3300
6241,3301
6249,3302
6256,3303
6253,3304
6271,3305
6792,3306
6276,3307
4051,3308
6287,3309
6303,3310
6294,3311
6302,3312
6307,3313
6793,3314
6317,3315
9904,3316
6794,3317
6337,3318
6334,3319
7176,3320
7161,3321
7172,3322
9758,3323
4336,3324
1040,3325
2697,3326
1463,3327
8259,3328
7370,3329
6372,3330
4125,3331
7369,3332
